split,index,source_task,analysis_skill,instruction,branch,conditions,absent_assets,unresolved_assets
train,564,wash_fruit_and_serve,wash_fruit_and_serve,"Run water over the peach at the sink, then arrange it neatly in the bowl.",some_absent,"[{""asset"":""peach"",""status"":""present_elsewhere"",""target"":""bowl""}]","[""peach""]","[""bowl"",""sink""]"
train,565,clear_table_with_two_robots_and_put_in_cabinet,clear_table_with_two_robots_and_put_in_cabinet,Ensure that both the tomato and scissors are placed into the cabinet to maintain order in the workspace.,some_absent,"[{""asset"":""tomato"",""status"":""present_elsewhere"",""target"":""cabinet""},{""asset"":""scissors"",""status"":""present_elsewhere"",""target"":""cabinet""}]","[""tomato"",""scissors""]","[""cabinet""]"
train,566,single_move_asset_to_target,single_move_asset_to_target,Pick up the peach and place it on the kitchen work area to set things up.,some_absent,"[{""asset"":""peach"",""status"":""present_elsewhere"",""target"":""kitchen work area""}]","[""peach""]",[]
train,567,parallel_human_dual_asset_to_plate_or_bowl,parallel_human_dual_asset_to_plate_or_bowl,Load the bread and tomato into the plate simultaneously.,some_absent,"[{""asset"":""bread"",""status"":""present_elsewhere"",""target"":""plate""},{""asset"":""tomato"",""status"":""present_elsewhere"",""target"":""plate""}]","[""bread"",""tomato""]","[""plate""]"
train,568,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Inspect the table visually. Ensure both the apple and the banana are present. If not, fetch and place the missing fruit, checking all areas including cabinet.",some_absent,"[{""asset"":""apple"",""status"":""present_at_target"",""target"":""table""},{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""table""}]","[""banana""]","[""cabinet""]"
train,569,wash_fruit_and_serve,wash_fruit_and_serve,Rinse the pear in sink and set it into the plate for serving.,some_absent,"[{""asset"":""pear"",""status"":""present_elsewhere"",""target"":""plate""}]","[""pear""]","[""plate"",""sink""]"
train,570,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Survey the table closely. Identify which fruit—the peach or the banana—is absent, then bring it to the table from its current location, which may include cabinet.",some_absent,"[{""asset"":""peach"",""status"":""present_elsewhere"",""target"":""table""},{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""table""}]","[""peach"",""banana""]","[""cabinet""]"
train,571,set_plate_and_fork_on_table,set_plate_and_fork_on_table,"Set the plate onto the kitchen work area, and retrieve the apple from the cabinet, placing it neatly inside the plate for serving.",some_absent,"[{""asset"":""plate"",""status"":""present_elsewhere"",""target"":""kitchen work area""},{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""plate""}]","[""plate"",""apple""]","[""cabinet""]"
train,572,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Examine the table closely. If either the pear or the banana is not present, retrieve it from its current location, including cabinet, and place it on the table.",some_absent,"[{""asset"":""pear"",""status"":""present_at_target"",""target"":""table""},{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""table""}]","[""banana""]","[""cabinet""]"
train,573,cut_fruit_on_board,cut_fruit_on_board,"Set the pear on the wooden cutting board, then apply the knife to slice it.",some_absent,"[{""asset"":""pear"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""pear""]","[""knife"",""wooden cutting board""]"
train,574,clear_table_with_two_robots_and_put_in_cabinet,clear_table_with_two_robots_and_put_in_cabinet,Pick up the bread and scissors and carefully deposit them into the cabinet for cleanup.,some_absent,"[{""asset"":""bread"",""status"":""present_elsewhere"",""target"":""cabinet""},{""asset"":""scissors"",""status"":""present_elsewhere"",""target"":""cabinet""}]","[""bread"",""scissors""]","[""cabinet""]"
train,575,clear_table_with_two_robots_and_put_in_cabinet,clear_table_with_two_robots_and_put_in_cabinet,Carefully place both the apple and the scissors into the cabinet to tidy up the area.,some_absent,"[{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""cabinet""},{""asset"":""scissors"",""status"":""present_elsewhere"",""target"":""cabinet""}]","[""apple"",""scissors""]","[""cabinet""]"
train,576,single_move_asset_to_target,single_move_asset_to_target,Transfer the pear over to the kitchen island area and ensure it is positioned correctly.,some_absent,"[{""asset"":""pear"",""status"":""present_elsewhere"",""target"":""kitchen island area""}]","[""pear""]",[]
train,577,dog_check_environment,dog_check_environment,Explore the nearby environment of drawer.,not_applicable,[],[],"[""drawer""]"
train,578,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Inspect the table visually. Ensure both the apple and the tomato are present. If not, fetch and place the missing fruit, checking all areas including cabinet.",some_absent,"[{""asset"":""apple"",""status"":""present_at_target"",""target"":""table""},{""asset"":""tomato"",""status"":""present_elsewhere"",""target"":""table""}]","[""tomato""]","[""cabinet""]"
train,579,clear_table_with_two_robots_and_put_in_cabinet,clear_table_with_two_robots_and_put_in_cabinet,Carefully place both the pumpkin and the spoon into the cabinet to tidy up the area.,some_absent,"[{""asset"":""pumpkin"",""status"":""present_elsewhere"",""target"":""cabinet""},{""asset"":""spoon"",""status"":""present_elsewhere"",""target"":""cabinet""}]","[""pumpkin"",""spoon""]","[""cabinet""]"
train,580,cut_two_fruits_on_board,cut_two_fruits_on_board,"When you have a moment, place the peach beside the banana on the wooden cutting board, then trim them with the knife.",some_absent,"[{""asset"":""peach"",""status"":""present_elsewhere"",""target"":""wooden cutting board""},{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""peach"",""banana""]","[""knife"",""wooden cutting board""]"
train,581,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Scan the table for any missing fruits—the apple or the tomato. Place them on the table, checking cabinet if necessary.",some_absent,"[{""asset"":""apple"",""status"":""present_at_target"",""target"":""table""},{""asset"":""tomato"",""status"":""present_elsewhere"",""target"":""table""},{""asset"":""cabinet"",""status"":""absent_from_scene"",""target"":""table""}]","[""tomato"",""cabinet""]",[]
train,582,toast_bread_and_set_plate,toast_bread_and_set_plate,"Begin by inserting the bread into the toaster, switch it on, and at the same time place the plate on the kitchen island area to organize the workspace.",some_absent,"[{""asset"":""bread"",""status"":""present_elsewhere"",""target"":""toaster""},{""asset"":""plate"",""status"":""present_elsewhere"",""target"":""kitchen island area""}]","[""bread"",""plate""]","[""toaster""]"
train,583,sequential_pick_two_and_place,sequential_pick_two_and_place,Move those two items — the meat and bread — into the bowl.,some_absent,"[{""asset"":""meat"",""status"":""present_elsewhere"",""target"":""bowl""},{""asset"":""bread"",""status"":""present_elsewhere"",""target"":""bowl""}]","[""meat"",""bread""]","[""bowl""]"
train,584,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Thoroughly check the table to ensure both the pear and the banana are present. Retrieve the missing fruit, checking all possible locations, including cabinet.",some_absent,"[{""asset"":""pear"",""status"":""present_elsewhere"",""target"":""table""},{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""table""}]","[""pear"",""banana""]","[""cabinet""]"
train,585,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Verify with a quick inspection that the table holds both the apple and the tomato. Retrieve the missing fruit from wherever it is, including cabinet, if necessary.",some_absent,"[{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""table""},{""asset"":""tomato"",""status"":""present_at_target"",""target"":""table""}]","[""apple""]","[""cabinet""]"
train,586,cut_two_fruits_on_board,cut_two_fruits_on_board,Carry the apple plus the bread to the wooden cutting board; the knife will handle the slicing.,some_absent,"[{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""wooden cutting board""},{""asset"":""bread"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""apple"",""bread""]","[""knife"",""wooden cutting board""]"
train,587,cut_fruit_on_board,cut_fruit_on_board,Get the peach to the wooden cutting board and give it a clean cut with the knife.,some_absent,"[{""asset"":""peach"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""peach""]","[""knife"",""wooden cutting board""]"
train,588,cut_fruit_on_board,cut_fruit_on_board,Lay the apple on the wooden cutting board and carve it using the knife.,some_absent,"[{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""apple""]","[""knife"",""wooden cutting board""]"
train,589,parallel_human_dual_asset_to_plate_or_bowl,parallel_human_dual_asset_to_plate_or_bowl,Transport the meat and the tomato into the plate together.,some_absent,"[{""asset"":""meat"",""status"":""present_elsewhere"",""target"":""plate""},{""asset"":""tomato"",""status"":""present_elsewhere"",""target"":""plate""}]","[""meat"",""tomato""]","[""plate""]"
train,590,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Inspect the table visually. Ensure both the pear and the tomato are present. If not, fetch and place the missing fruit, checking all areas including cabinet.",some_absent,"[{""asset"":""pear"",""status"":""present_elsewhere"",""target"":""table""},{""asset"":""tomato"",""status"":""present_at_target"",""target"":""table""}]","[""pear""]","[""cabinet""]"
train,591,dog_check_environment,dog_check_environment,Inspect the environment of drawer.,not_applicable,[],[],"[""drawer""]"
train,592,single_move_asset_to_target,single_move_asset_to_target,Gently move the kettle onto the kitchen work area to complete this part of the task.,some_absent,"[{""asset"":""kettle"",""status"":""present_elsewhere"",""target"":""kitchen work area""}]","[""kettle""]",[]
train,593,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Inspect the table thoroughly. If you find that both a peach and a banana are missing, fetch the absent fruit from wherever it may be, including cabinet.",some_absent,"[{""asset"":""peach"",""status"":""present_elsewhere"",""target"":""table""},{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""table""}]","[""peach"",""banana""]","[""cabinet""]"
train,594,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Inspect the table thoroughly. If you find that both a apple and a banana are missing, fetch the absent fruit from wherever it may be, including cabinet.",some_absent,"[{""asset"":""apple"",""status"":""present_at_target"",""target"":""table""},{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""table""}]","[""banana""]","[""cabinet""]"
train,595,sequential_pick_two_and_place,sequential_pick_two_and_place,Let's store the banana and the green peas safely in the bowl.,some_absent,"[{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""bowl""},{""asset"":""green peas"",""status"":""present_elsewhere"",""target"":""bowl""}]","[""banana"",""green peas""]","[""bowl""]"
train,596,cut_fruit_on_board,cut_fruit_on_board,Lay the apple on the wooden cutting board and carve it using the knife.,some_absent,"[{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""apple""]","[""knife"",""wooden cutting board""]"
train,597,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Observe the table for both the pear and banana. If one is missing, bring it along from any location, such as cabinet.",some_absent,"[{""asset"":""pear"",""status"":""present_elsewhere"",""target"":""table""},{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""table""}]","[""pear"",""banana""]","[""cabinet""]"
train,598,parallel_human_dual_asset_to_plate_or_bowl,parallel_human_dual_asset_to_plate_or_bowl,"Gather the pear and banana, and carefully place them into the bowl for organization.",some_absent,"[{""asset"":""pear"",""status"":""present_elsewhere"",""target"":""bowl""},{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""bowl""}]","[""pear"",""banana""]","[""bowl""]"
train,599,sequential_pick_two_and_place,sequential_pick_two_and_place,Move those two items — the apple and bread — into the bowl.,some_absent,"[{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""bowl""},{""asset"":""bread"",""status"":""present_elsewhere"",""target"":""bowl""}]","[""apple"",""bread""]","[""bowl""]"
train,600,serve_bread_from_counter,serve_bread_from_counter,"Move the apple to the bowl. In case it's not visible, you may need to inspect the cabinet.",some_absent,"[{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""bowl""}]","[""apple""]","[""bowl"",""cabinet""]"
train,601,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Glance at the table to confirm both a peach and a banana are present. If not, retrieve the missing fruit, ensuring to check all possible locations, including cabinet.",some_absent,"[{""asset"":""peach"",""status"":""present_at_target"",""target"":""table""},{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""table""}]","[""banana""]","[""cabinet""]"
