index,subgoal_position,predicted_subgoal,predicted_primitive_kind,matched_skill_name,injected_instance_ids,injected_unit_kinds,retrieval_hit,channel
293,3,pick_plate_0,fetch,place_plate,"[""3266:2""]","[""relocate""]",False,ood
294,0,inspect_table,state_change,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",True,ood
294,1,fetch_bowl_0,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
294,2,place_bowl_0_on_table,relocate,place_bowl,"[""4764:1"",""1488:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",True,ood
294,3,fetch_plate_0,fetch,place_plate,[],[],False,ood
294,4,place_plate_0_on_table,relocate,place_on_plate,[],[],False,ood
295,0,check_table_for_bowl_and_plate,state_change,check_table,"[""1039:0"",""1737:0""]","[""fetch"",""state_change""]",True,ood
295,1,check_if_bowl_is_missing,state_change,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
295,2,check_if_plate_is_missing,state_change,set_plate,"[""7118:0"",""911:0""]","[""fetch"",""state_change""]",True,ood
295,3,deliver_missing_bowl,relocate,fetch_bowl,[],[],False,ood
295,4,deliver_missing_plate,relocate,place_plate,[],[],False,ood
296,0,survey_table,state_change,survey_table,"[""1173:0"",""2647:0""]","[""fetch"",""state_change""]",True,ood
296,1,identify_missing_item,,fetch_missing_fruit,"[""1207:1"",""2444:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",,ood
296,2,carry_missing_item_to_table,,move_to_table,"[""1210:1"",""2918:1""]","[""relocate""]",,ood
297,0,check_table_for_bowl_and_plate,state_change,check_table,"[""1502:0"",""1663:0""]","[""fetch"",""state_change""]",True,ood
297,1,if_bowl_missing_get_bowl,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
297,2,if_plate_missing_get_plate,fetch,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
297,3,place_missing_dish_on_table,relocate,place_plate_on_kitchen_island,[],[],False,ood
298,0,check_table_for_bowl_and_plate,state_change,check_table,"[""1502:0"",""1663:0""]","[""fetch"",""state_change""]",True,ood
298,1,if_bowl_missing_get_bowl,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
298,2,if_plate_missing_get_plate,fetch,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
298,3,place_missing_dish_on_table,relocate,place_plate_on_kitchen_island,[],[],False,ood
299,0,survey_table,state_change,survey_table,"[""1173:0"",""2647:0""]","[""fetch"",""state_change""]",True,ood
299,1,identify_missing_item,,fetch_missing_fruit,"[""1207:1"",""2444:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",,ood
299,2,carry_missing_item_to_table,,move_to_table,"[""1210:1"",""2918:1""]","[""relocate""]",,ood
300,0,observe_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
300,1,observe_kitchen_work_area,,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",,ood
300,2,pick_bowl_0,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
300,3,pick_plate_0,fetch,place_plate,"[""3266:2""]","[""relocate""]",False,ood
301,0,observe_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
301,1,observe_kitchen_work_area,,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",,ood
301,2,decide_missing_object,,inspect_object,"[""6838:1"",""1367:1""]","[""state_change""]",,ood
301,3,fetch_missing_object,fetch,fetch_object,"[""6411:0""]","[""fetch""]",True,ood
302,0,look_for_bowl_0_on_table,,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",,ood
302,1,look_for_plate_0_on_table,,place_on_plate,"[""5169:2""]","[""relocate""]",,ood
302,2,retrieve_bowl_0_if_missing,fetch,fetch_bowl,"[""2686:0""]","[""fetch"",""state_change""]",True,ood
302,3,retrieve_plate_0_if_missing,fetch,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
302,4,place_bowl_0_on_table_if_missing,relocate,place_bowl,[],[],False,ood
302,5,place_plate_0_on_table_if_missing,relocate,place_on_plate,[],[],False,ood
303,0,scan_kitchen_work_area,,scan_table,"[""5235:0"",""1209:0""]","[""fetch"",""state_change""]",,ood
303,1,check_for_bowl_0,state_change,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
303,2,check_for_plate_0,state_change,place_plate,"[""3266:2"",""5679:2""]","[""relocate""]",False,ood
303,3,place_bowl_0_if_missing,relocate,place_bowl,[],[],False,ood
303,4,place_plate_0_if_missing,relocate,place_plate,[],[],False,ood
304,0,survey_kitchen_work_area,state_change,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",True,ood
304,1,identify_missing_item,,fetch_missing_fruit,"[""1207:1"",""2444:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",,ood
304,2,carry_missing_item_to_table,,move_to_table,"[""1210:1"",""2918:1""]","[""relocate""]",,ood
305,0,observe_kitchen_work_area,,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",,ood
305,1,decide_missing_item,,fetch_missing_fruit,"[""1207:1"",""2444:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",,ood
305,2,fetch_missing_item,fetch,fetch_missing_fruit,[],[],False,ood
306,0,check_table_for_bowl_and_plate,state_change,check_table,"[""1502:0"",""1663:0""]","[""fetch"",""state_change""]",True,ood
306,1,if_bowl_missing_get_bowl,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
306,2,if_plate_missing_get_plate,fetch,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
306,3,place_missing_dish_on_table,relocate,place_plate_on_kitchen_island,[],[],False,ood
307,0,check_table_for_bowl_and_plate,state_change,check_table,"[""1502:0"",""1663:0""]","[""fetch"",""state_change""]",True,ood
307,1,if_bowl_missing_get_bowl,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
307,2,if_plate_missing_get_plate,fetch,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
307,3,place_missing_dish_on_table,relocate,place_plate_on_kitchen_island,[],[],False,ood
308,0,find_non_table_item,fetch,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",True,ood
308,1,move_to_non_table_item,,move_to_table,"[""1210:1"",""2918:1""]","[""relocate""]",,ood
308,2,pick_non_table_item,fetch,move_to_table,"[""3979:1""]","[""relocate""]",False,ood
308,3,move_to_table,,move_to_table,[],[],,ood
308,4,place_non_table_item_on_table,relocate,place_on_table,"[""3156:2""]","[""multi_object_sequence"",""relocate""]",True,ood
309,0,survey_table,state_change,survey_table,"[""1173:0"",""2647:0""]","[""fetch"",""state_change""]",True,ood
309,1,identify_missing_item,,fetch_missing_fruit,"[""1207:1"",""2444:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",,ood
309,2,carry_missing_item_to_table,,move_to_table,"[""1210:1"",""2918:1""]","[""relocate""]",,ood
310,0,check_table_for_bowl_and_plate,state_change,check_table,"[""1502:0"",""1663:0""]","[""fetch"",""state_change""]",True,ood
310,1,if_bowl_missing_get_bowl,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
310,2,if_plate_missing_get_plate,fetch,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
310,3,place_missing_dish_on_table,relocate,place_plate_on_kitchen_island,[],[],False,ood
311,0,glance_at_table,,inspect_table,"[""1633:0"",""2098:0""]","[""fetch"",""state_change""]",,ood
311,1,confirm_one_bowl_and_one_plate,,place_bowl,"[""1488:2"",""2686:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",,ood
311,2,fetch_absent_dish,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
312,0,check_kitchen_work_area_for_dishes,state_change,place_plate_on_kitchen_island,"[""2240:0"",""1484:1""]","[""fetch"",""relocate"",""state_change""]",True,ood
312,1,check_if_bowl_is_missing,state_change,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
312,2,check_if_plate_is_missing,state_change,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
312,3,get_bowl_from_kitchen_work_area,fetch,place_bowl,[],[],False,ood
312,4,get_plate_from_kitchen_work_area,fetch,place_plate_on_kitchen_island,[],[],False,ood
312,5,place_bowl_on_table,relocate,place_on_table,[],[],False,ood
312,6,place_plate_on_table,relocate,place_on_plate,[],[],False,ood
313,0,look_at_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
313,1,verify_bowl_on_table,,check_table,"[""1039:0"",""1737:0""]","[""fetch"",""state_change""]",,ood
313,2,verify_plate_on_table,,check_table,"[""2239:0"",""6057:0""]","[""fetch"",""state_change""]",,ood
313,3,go_to_kitchen_work_area,,navigate_to_kitchen_island,[],[],,ood
313,4,retrieve_missing_plate,fetch,set_plate,[],[],False,ood
313,5,place_plate_on_table,relocate,place_on_plate,[],[],False,ood
314,0,examine_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
314,1,find_single_dish,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
314,2,supply_other_dish,,place_on_plate,"[""5169:2""]","[""relocate""]",,ood
314,3,position_both_dishes,,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",,ood
315,0,glance_at_table,,inspect_table,"[""1633:0"",""2098:0""]","[""fetch"",""state_change""]",,ood
315,1,confirm_one_bowl_and_one_plate,,place_bowl,"[""1488:2"",""2686:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",,ood
315,2,fetch_absent_dish,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
316,0,scan_table,,scan_table,"[""5235:0"",""1209:0""]","[""fetch"",""state_change""]",,ood
316,1,check_bowl_presence,state_change,place_bowl,"[""3697:1"",""6464:1""]","[""multi_object_sequence"",""relocate""]",False,ood
316,2,check_plate_presence,state_change,place_plate,"[""3266:2"",""5679:2""]","[""relocate""]",False,ood
316,3,place_bowl_if_needed,relocate,place_bowl,[],[],False,ood
316,4,place_plate_if_needed,relocate,place_plate,[],[],False,ood
317,0,inspect_table,state_change,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",True,ood
317,1,fetch_hidden_dish,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
317,2,place_dish_on_table,relocate,place_on_table,"[""3156:2"",""3173:2""]","[""multi_object_sequence"",""relocate""]",True,ood
318,0,check_table_for_bowl_and_plate,state_change,check_table,"[""1039:0"",""1737:0""]","[""fetch"",""state_change""]",True,ood
318,1,check_if_bowl_is_missing,state_change,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
318,2,check_if_plate_is_missing,state_change,set_plate,"[""7118:0"",""911:0""]","[""fetch"",""state_change""]",True,ood
318,3,deliver_missing_bowl,relocate,fetch_bowl,[],[],False,ood
318,4,deliver_missing_plate,relocate,place_plate,[],[],False,ood
319,0,examine_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
319,1,find_single_dish,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
319,2,supply_other_dish,,place_on_plate,"[""5169:2""]","[""relocate""]",,ood
319,3,position_both_dishes,,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",,ood
320,0,find_non_resting_bowl_or_plate,fetch,place_bowl,"[""4764:1"",""1488:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",True,ood
320,1,move_to_non_resting_bowl_or_plate,,place_on_plate,"[""5169:2""]","[""relocate""]",,ood
320,2,pick_non_resting_bowl_or_plate,fetch,place_on_plate,[],[],False,ood
320,3,move_to_kitchen_work_area,,move_to_cabinet,"[""3800:0"",""2775:1""]","[""fetch"",""state_change""]",,ood
320,4,place_bowl_or_plate_on_kitchen_work_area,relocate,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",True,ood
321,0,survey_table,state_change,survey_table,"[""1173:0"",""2647:0""]","[""fetch"",""state_change""]",True,ood
321,1,identify_missing_item,,fetch_missing_fruit,"[""1207:1"",""2444:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",,ood
321,2,carry_missing_item_to_table,,move_to_table,"[""1210:1"",""2918:1""]","[""relocate""]",,ood
322,0,check_table_for_bowl_and_plate,state_change,check_table,"[""1039:0"",""1737:0""]","[""fetch"",""state_change""]",True,ood
322,1,check_if_bowl_is_missing,state_change,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
322,2,check_if_plate_is_missing,state_change,set_plate,"[""7118:0"",""911:0""]","[""fetch"",""state_change""]",True,ood
322,3,deliver_missing_bowl,relocate,fetch_bowl,[],[],False,ood
322,4,deliver_missing_plate,relocate,place_plate,[],[],False,ood
323,0,find_non_resting_bowl_or_plate,fetch,place_bowl,"[""4764:1"",""1488:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",True,ood
323,1,move_to_non_resting_bowl_or_plate,,place_on_plate,"[""5169:2""]","[""relocate""]",,ood
323,2,pick_non_resting_bowl_or_plate,fetch,place_on_plate,[],[],False,ood
323,3,move_to_kitchen_work_area,,move_to_cabinet,"[""3800:0"",""2775:1""]","[""fetch"",""state_change""]",,ood
323,4,place_non_resting_bowl_or_plate,relocate,place_on_plate,[],[],False,ood
324,0,check_table_for_bowl_0,state_change,check_table,"[""1039:0"",""1737:0""]","[""fetch"",""state_change""]",True,ood
324,1,check_table_for_plate_0,state_change,check_table,"[""2239:0"",""6057:0""]","[""fetch"",""state_change""]",True,ood
324,2,deliver_bowl_0_if_missing,relocate,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",False,ood
324,3,deliver_plate_0_if_missing,relocate,place_plate,[],[],False,ood
325,0,observe_kitchen_work_area,,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",,ood
325,1,decide_missing_item,,fetch_missing_fruit,"[""1207:1"",""2444:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",,ood
325,2,fetch_missing_item,fetch,fetch_missing_fruit,[],[],False,ood
326,0,observe_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
326,1,observe_kitchen_work_area,,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",,ood
326,2,pick_bowl_0,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
326,3,pick_plate_0,fetch,place_plate,"[""3266:2""]","[""relocate""]",False,ood
327,0,inspect_kitchen_work_area,state_change,inspect_cabinet,"[""144:0"",""1774:0""]","[""state_change""]",True,ood
327,1,fetch_bowl_1,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
327,2,place_bowl_1_on_table,relocate,place_bowl,"[""4764:1"",""3697:1""]","[""multi_object_sequence"",""relocate""]",True,ood
327,3,fetch_plate_0,fetch,place_plate,[],[],False,ood
327,4,place_plate_0_on_table,relocate,place_on_plate,[],[],False,ood
328,0,glance_at_table,,inspect_table,"[""1633:0"",""2098:0""]","[""fetch"",""state_change""]",,ood
328,1,confirm_one_bowl_and_one_plate,,place_bowl,"[""1488:2"",""2686:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",,ood
328,2,fetch_absent_dish,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
329,0,examine_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
329,1,find_single_dish,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
329,2,supply_other_dish,,place_on_plate,"[""5169:2""]","[""relocate""]",,ood
329,3,position_both_dishes,,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",,ood
330,0,examine_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
330,1,find_single_dish,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
330,2,supply_missing_dish,,fetch_bowl,"[""2686:0""]","[""fetch"",""state_change""]",,ood
330,3,position_both_dishes,,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",,ood
331,0,inspect_table,state_change,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",True,ood
331,1,fetch_bowl_0,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
331,2,place_bowl_0_on_table,relocate,place_bowl,"[""4764:1"",""1488:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",True,ood
331,3,fetch_plate_0,fetch,place_plate,[],[],False,ood
331,4,place_plate_0_on_table,relocate,place_on_plate,[],[],False,ood
332,0,glance_at_table,,inspect_table,"[""1633:0"",""2098:0""]","[""fetch"",""state_change""]",,ood
332,1,confirm_one_bowl_and_one_plate,,place_bowl,"[""1488:2"",""2686:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",,ood
332,2,fetch_absent_dish,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
333,0,glance_at_table,,inspect_table,"[""1633:0"",""2098:0""]","[""fetch"",""state_change""]",,ood
333,1,confirm_bowl_and_plate,,place_bowl,"[""1488:2"",""2686:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",,ood
333,2,fetch_absent_dish,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
334,0,examine_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
334,1,find_single_dish,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
334,2,supply_other_dish,,place_on_plate,"[""5169:2""]","[""relocate""]",,ood
334,3,position_both_dishes,,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",,ood
335,0,check_table_for_bowl_and_plate,state_change,check_table,"[""1039:0"",""1737:0""]","[""fetch"",""state_change""]",True,ood
335,1,check_if_bowl_is_missing,state_change,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
335,2,check_if_plate_is_missing,state_change,set_plate,"[""7118:0"",""911:0""]","[""fetch"",""state_change""]",True,ood
335,3,deliver_missing_bowl,relocate,fetch_bowl,[],[],False,ood
335,4,deliver_missing_plate,relocate,place_plate,[],[],False,ood
336,0,scan_table,,scan_table,"[""5235:0"",""1209:0""]","[""fetch"",""state_change""]",,ood
336,1,check_bowl_presence,state_change,place_bowl,"[""3697:1"",""6464:1""]","[""multi_object_sequence"",""relocate""]",False,ood
336,2,check_plate_presence,state_change,place_plate,"[""3266:2"",""5679:2""]","[""relocate""]",False,ood
336,3,place_bowl_if_needed,relocate,place_bowl,[],[],False,ood
336,4,place_plate_if_needed,relocate,place_plate,[],[],False,ood
